Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
2510416598973466,Equipo Gabilondo,These ads ran without a disclaimer,1941,2
245056398891824,Health Plan Spain,Yianni Naimah Clare,1928,218
235863457044634,Power Teco Blog,These ads ran without a disclaimer,1927,1
99155750099,Seagram's Gin,These ads ran without a disclaimer,1914,2
161176523914747,VIP Reformas,VIP Reformas,1893,39
2197183370499730,Wai Wai,These ads ran without a disclaimer,1888,111
105057761376697,European Palm Oil Alliance ES,Fundación Española Del Aceite de Palma Sostenible,1887,21
237626009756798,Podemos Getafe,Podemos,1881,9
431392333727579,El  Porvenir del conceju de Llanes,La voz del oriente,1872,188
394489317377199,Podemos Torrejón de Ardoz,Podemos Torrejón de Ardoz,1866,33
557367740963913,Ciudadanos Madrid,Grupo Parlamentario Ciudadanos,1842,5
