Page ID,Page Name,Disclaimer,Amount Spent (HUF)
71547793430,Fidelitas,Fidelitas,10057
887921287887805,Király Nóra,These ads ran without a disclaimer,10053
109819900422013,Póka Imre,Póka Imre Tamás,10000
120370174702378,Magyarország Kormánya,These ads ran without a disclaimer,9981
126539424061030,Háttér Társaság,These ads ran without a disclaimer,9974
208726209161904,Z. Kárpát Dániel,Jobbik Magyarországért Mozgalom,9948
559317290883815,Vegeta - Főzz Szabadon,These ads ran without a disclaimer,9857
1425355697692924,Dr. Tóth Bertalan,These ads ran without a disclaimer,9812
372901439893199,Momentum   Szabolcs-Szatmár-Bereg megye,Babosi György,9738
106332960773994,Kék Bolygó Alapítvány,These ads ran without a disclaimer,9649
253114601689663,Vasas Szakszervezeti Szövetség,Vasas Szakszervezeti Szövetség,9628
109194702466311,Deutsches Kulturforum Debrecen,Deutsches Kulturforum Debrecen,9543
168983076942790,CricksyDog,These ads ran without a disclaimer,9529
205519186130149,Európa Könyvkiadó,Európa Könyvkiadó,9461
1846213072090343,Gy. Németh Erzsébet,Demokratikus Koalíció,9426
519279158277826,Szülői Hang,Szülői Hang,9320
102547097758337,Petneházy Alapítvány,Petneházy Alapítvány,9298
1595121247382392,DK Nyíregyháza,These ads ran without a disclaimer,9278
1372750529476614,Demeter Márta,Demeter Márta,9265
2280937925322660,Fehér Attila,Fehér Attila,9250
311409382758525,Schanda Tamás,These ads ran without a disclaimer,9169
959798297495473,Nacsa Lőrinc,Nacsa Lőrinc,9140
161361167407820,Tuzson Bence,Tuzson Bence,9132
778538352344518,Hollik István,"Hollik István, országgyűlési képviselő",9107
117961442942614,Álljunk ki Borkai Zsolt mellett,Éljen Borkai,9048
244064559374,Propeller.hu,Propeller.hu,8997
1944720419101498,Dr. Lévai István Zoltán,Dr. Lévai István Zoltán,8983
1567420900021321,Kara Ákos,Kara Ákos,8967
347819348687196,Budapest Water Summit 2019,Budapest Water Summit 2019,8930
1357776460950406,Reaktor,Reaktor Alapítvány,8897
109023280756491,Írdalá.hu,Nest Communications,8851
2309737912651039,Péterffy Attila,Péterffy Attila,8842
991199740951500,Szcientológia Egyház,These ads ran without a disclaimer,8696
109413374263225,Kontra,Kontra,8676
739883629458065,Burány Sándor,Párbeszéd Magyarországért,8584
992066384198880,Tóth Edina,Tóth Edina,8544
795559303924823,Itthonról Otthonra,These ads ran without a disclaimer,8531
215365671881695,Lounge Group,Lounge Group,8501
208854949186732,Tesco Magyarország,These ads ran without a disclaimer,8450
100559054640474,Fidesz Nyírbátor,Juszku Mihály,8376
134499066699216,Nyíregyháza MJV,These ads ran without a disclaimer,8255
102641477991941,bahir.hu - BAHÍR,ZÖLD BARANYA KFT.,8246
342785876208317,Mellár Tamás,Párbeszéd Magyarországért,8241
135727650452908,Koncz Ferenc emlékoldal,These ads ran without a disclaimer,8234
309045236416058,KözTér - Tiszamenti Közösségfejlesztési Hálózat,KözTér,8232
851784814892644,Simicskó István,Dr. Simicskó István,8207
1595121247382392,DK Nyíregyháza,\tDemokratikus Koalíció,8182
893102994164960,Hohn Krisztina,Hohn_Krisztina_Zöld_Baranya_Kft_Ügynökség,8138
407695802676878,Nyitottak vagyunk,Nyitottak vagyunk,8085
102851528200356,TEDxDanubia Countdown,TXD Impact Design Kft.,8070
2211225145581815,Jövő TV,Jövő Egyesület,7916
876772425797119,Hölvényi György,Hölvényi György,7895
529941717209471,Orbán Balázs,Orbán Balázs,7791
