Page ID,Page Name,Disclaimer,Amount Spent (HUF)
141814862522641,Magyar Menedék,These ads ran without a disclaimer,14525
103936480985864,Győri Enikő,Győri Enikő,14474
554566311285605,Első világháború,Első világháború,14390
110069120361485,Dr.Dézsi Csaba András,Dr. Dézsi Csaba András,14155
149035118614177,Magyar Nemzeti Bank,These ads ran without a disclaimer,14043
478765915602068,kozossegi-media.com,Klausz Melinda,14018
509673905815795,Nemzeti Tehetség Program - 1823,Nemzeti Tehetség Program - 1823,13964
281527466391,Magyar Zoltán,Országgyűlés Hivatala Jobbik Frakció,13871
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,13568
184890488198962,Bana Tibor,Bana Tibor,13461
36511036382,Central European University,These ads ran without a disclaimer,13416
102753291819852,Europálya,Europálya,13373
104639260926359,Márkó - Unokáink otthona,Csalagovits István János,13228
1937475189871096,TopMark.hu,These ads ran without a disclaimer,13203
104233790941760,Molnár Attila Ádám,Molnár Attila Ádám,13004
304242809601186,BP Shop,BP Shop,12954
355633501941718,Neokohn,These ads ran without a disclaimer,12947
123565977690316,Együtt Balatonfűzfőért,Be1st Group Media,12896
246722998817639,Rónai Sándor,Rónai Sándor,12861
278992483155,Tordai Bence,Párbeszéd Magyarországért,12848
838631906208176,Ander Balázs,Országgyűlés Hivatala Jobbik Frakció,12265
1917999545117733,Paradigma Intézet,Paradigma Intézet Nonprofit Kft.,12249
211156277497,WWF Hungary,WWF Hungary,12197
253114601689663,Vasas Szakszervezeti Szövetség,Vasas Szakszervezeti Szövetség,12180
1401080026811438,Csányi Tamás,Országgyűlés Hivatala Jobbik Frakció,12167
109023280756491,Írdalá.hu,Nest Communications,11986
909857259153313,Dr. Steinmetz Ádám,Országgyűlés Hivatala Jobbik Frakció,11874
286931007596,SOS Gyermekfalvak,Berényi Károly Krisztián,11866
893102994164960,Hohn Krisztina,Zöld_Baranya_Kft_Ügynökség,11368
592204747588011,Momentum Mozgalom,These ads ran without a disclaimer,11353
393705001216934,Dudás Róbert,Jobbik Magyarországért Mozgalom,11352
147547541961576,Council of the European Union,Council of the European Union,11244
141366725876424,European Greens,These ads ran without a disclaimer,11241
893102994164960,Hohn Krisztina,LMP - Lehet Más a Politika,11150
856433318046663,Tekauer Norbert önkormányzati képviselő - VÉD egyesület,These ads ran without a disclaimer,11094
319848491555131,Dr. Varga-Damm Andrea,Varga-Damm Andrea,10964
132593883577930,Dr. Keresztes László Lóránt,Dr. Keresztes László Lóránt - Zöld Média Ügynökség Kft.,10945
105932557473917,Külhoni Magyarok,Külhoni Magyarok,10914
100208421359785,Horváth József oldal,Közösen Ajkáért Egyesület,10786
100140291366663,Johanidesz Sándor,Közösen Ajkáért Egyesület,10753
111107450262374,Dorner László,Közösen Ajkáért Egyesület,10739
408159852575984,Dr. Kepli Lajos,Országgyűlés Hivatala Jobbik Frakció,10706
148044535395063,Dél-Békés Mentőcsoport,Simonkáné Gábor Marianna,10641
931186216990824,Bencsik János,Bencsik János,10595
406305670209771,Hydrogen Technologies Hungary Motortisztítás & DPF gépi tisztítás,Nagy Tamás,10546
119810034720839,Manna,These ads ran without a disclaimer,10515
822836871202195,Potocskáné Kőrösi Anita,Országgyűlés Hivatala Jobbik Frakció,10455
122559352472648,Svájci Alap,These ads ran without a disclaimer,10446
113183730045421,Momentum Klímakörök,Momentum Mozgalom,10237
116905388345518,veol.hu,These ads ran without a disclaimer,10138
594088897289853,Alapjogokért Központ,These ads ran without a disclaimer,10054
111847590161564,Németh Zsolt önkormányzati képviselő,Németh Zsolt,10000
104810047561837,Bujtor Balázs,Közösen Ajkáért Egyesület,10000
118898479494760,Gerencsér Hilda,Közösen Ajkáért Egyesület,10000
316002512431444,Tech@Facebook,These ads ran without a disclaimer,9895
111847590161564,Németh Zsolt önkormányzati képviselő,These ads ran without a disclaimer,9887
407695802676878,Nyitottak vagyunk,Nyitottak vagyunk,9858
112458650140068,Marton Sándor,These ads ran without a disclaimer,9746
277576765768144,Porga Gyula,These ads ran without a disclaimer,9657
123142634426874,Microsoft CEE,These ads ran without a disclaimer,9614
728260423984010,Böröcz László,Böröcz László,9306
1788976674749685,Törő Gábor,Törő Gábor,9125
103200854399810,Pék Attila,Közösen Ajkáért Egyesület,9000
107847150594860,Ráczné Németh Csilla,Közösen Ajkáért Egyesület,9000
100989127974660,Momentum Veszprém megye,Momentum Mozgalom,8999
345496092135627,Hír TV,Hír TV,8967
103765994333562,Karnics Miklós,Közösen Ajkáért Egyesület,8913
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,8870
113375923695023,Fidesz Budapest,Fidesz Budapest,8844
