Page ID,Page Name,Disclaimer,Amount Spent (HUF)
244064559374,Propeller.hu,Propeller.hu,7302
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,7275
109413374263225,Kontra,Kontra,7263
119810034720839,Manna,These ads ran without a disclaimer,7252
100286734686560,Sérelmek a pszichiátrián? Jelentse be itt,Állampolgári Bizottság az Emberi Jogokért,7156
1443972419239893,Best Ruházat,Best Ruházat,7153
167242593892716,Nemes Gábor,Nemes,7108
407695802676878,Nyitottak vagyunk,Nyitottak vagyunk,7071
822836871202195,Potocskáné Kőrösi Anita,Jobbik Magyarországért Mozgalom,7035
180924612473518,Dr. Brenner Koloman,Jobbik Magyarországért Mozgalom,6962
342785876208317,Mellár Tamás,Párbeszéd Magyarországért,6921
147547541961576,Council of the European Union,Council of the European Union,6893
216317672082664,Spigiboy,Pintér András,6890
1762286650746150,Nadrai Norbert,These ads ran without a disclaimer,6880
599385656745723,Simon Róbert Balázs,These ads ran without a disclaimer,6877
326632861287187,Gyuris Dávid,Gyuris Dávid Tibor,6844
420335244825041,Mindent OLCSÓN,These ads ran without a disclaimer,6765
100905288315705,Jelen hetilap,Jelen hetilap,6757
1102138083139329,Mátraszőlős Község Szeretlek,Tóth Gyula,6736
126539424061030,Háttér Társaság,These ads ran without a disclaimer,6725
347819348687196,Budapest Water Summit 2019,Budapest Water Summit 2019,6697
123142634426874,Microsoft CEE,These ads ran without a disclaimer,6688
106332960773994,Kék Bolygó Alapítvány,These ads ran without a disclaimer,6688
183813614983493,Klubrádió,Klubrádió,6630
175631865860693,Vadai Ágnes,Demokratikus Koalíció,6608
1461534750733248,Schmuck Erzsébet,Zöld Média Ügynökség Kft.,6574
141366725876424,European Greens,These ads ran without a disclaimer,6528
2389034618008476,Jobbik Kaposvár,Jobbik Magyarországért Mozgalom,6400
768563546515707,Jobbik Siófok,Jobbik Magyarországért Mozgalom,6400
599385656745723,Simon Róbert Balázs,Simon Róbert Balázs,6399
