Page ID,Page Name,Disclaimer,Amount Spent (HUF)
1926735160968885,Válasz Online,Válasz Online,22393
115388925185513,Magyar Szocialista Párt,These ads ran without a disclaimer,22376
109637397268775,Nyugati Pályán,These ads ran without a disclaimer,22012
267168140529488,György László,György László magánszemély,21796
111950033611721,Zöld népszavazás 2020,LMP - Lehet Más a Politika,21269
131797633528377,Jávor Benedek,Párbeszéd Magyarországért,21257
1802336140034095,Győri Fidesz,These ads ran without a disclaimer,21177
161957537171267,Schmidt Mária,Schmidt Mária,20956
149035118614177,Magyar Nemzeti Bank,These ads ran without a disclaimer,20945
283605605855438,Új Március,El a kezekkel a Kádár-sírtól,20723
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,20647
188002774639,Mesterházy Attila,Mesterházy Attila Csaba,20558
141366725876424,European Greens,These ads ran without a disclaimer,20305
304242809601186,BP Shop,BP Shop,19875
240147763965,Baráth András - Gerilla Önéletrajz,These ads ran without a disclaimer,19868
113183730045421,Momentum Klímakörök,Momentum Mozgalom,19858
206519396034626,agrotrend.hu,Agrotrend Média Kft.,19841
103936480985864,Győri Enikő,Győri Enikő,19823
1429914920563493,Nunkovics Tibor,Országgyűlés Hivatala Jobbik Frakció,19797
112810075549740,Németh Imre,These ads ran without a disclaimer,19617
119810034720839,Manna,These ads ran without a disclaimer,19580
490006464353222,Dr. Lukács László György,Jobbik Magyarországért Mozgalom,19461
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,19441
210242349159177,EU-Solar 0 Forintos Villanyszámla Garanciával,These ads ran without a disclaimer,19269
490030231058740,444,These ads ran without a disclaimer,19246
1461534750733248,Schmuck Erzsébet,Zöld Baranya Kft._,19043
153035221415533,angolnyelvtanitas.hu,These ads ran without a disclaimer,18891
1820761161322160,ugytudjuk.hu,ugytudjuk.hu,18872
329107800543535,Sneider Tamás,Jobbik Magyarországért Mozgalom,18479
607885529361402,Casino WIN Győr,These ads ran without a disclaimer,18464
141814862522641,Magyar Menedék,These ads ran without a disclaimer,18458
129875930406663,Udvari Kamaraszínház,Udvari Kamaraszínház,18428
286931007596,SOS Gyermekfalvak,Berényi Károly Krisztián,18323
2875100582630649,30 éve szabadon,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,18227
1707277975991705,Póczik Roland,These ads ran without a disclaimer,17993
355633501941718,Neokohn,These ads ran without a disclaimer,17844
1937475189871096,TopMark.hu,These ads ran without a disclaimer,17823
1750929718458765,Antall József Tudásközpont - Győr,Antall József Tudásközpont,17564
554566311285605,Első világháború,Első világháború,17489
114236027094531,Szedlák Attila,Szedlák Attila,17289
490006464353222,Dr. Lukács László György,Országgyűlés Hivatala Jobbik Frakció,17277
1408906262689093,Nyitrai Zsolt,Nyitrai Zsolt,17079
211156277497,WWF Hungary,WWF Hungary,16858
350045675151701,Szmik Lajos,Szmik Lajos,16717
246722998817639,Rónai Sándor,Rónai Sándor,16383
147547541961576,Council of the European Union,Council of the European Union,16322
101871094629119,Dr. Szálasy László,Dr. Szálasy László,16132
102753291819852,Europálya,Europálya,16004
109023280756491,Írdalá.hu,Nest Communications,16000
592204747588011,Momentum Mozgalom,These ads ran without a disclaimer,15571
36511036382,Central European University,These ads ran without a disclaimer,15229
278992483155,Tordai Bence,Párbeszéd Magyarországért,15221
2211225145581815,Jövő TV,Jövő Egyesület,15108
183239791815850,MSZP Győr és Környéke Szervezete,MSZP,15000
105932557473917,Külhoni Magyarok,Külhoni Magyarok,14888
184890488198962,Bana Tibor,Bana Tibor,14824
773120112778785,Rig Lajos,Országgyűlés Hivatala Jobbik Frakció,14655
1357776460950406,Reaktor,Reaktor Alapítvány,14430
1917999545117733,Paradigma Intézet,Paradigma Intézet Nonprofit Kft.,14298
180924612473518,Dr. Brenner Koloman,Jobbik Magyarországért Mozgalom,14205
111850287235233,Ibela Green,Ibela Könnyűipari és Kereskedelmi Szociális szövetkezet,14032
345496092135627,Hír TV,Hír TV,13995
838631906208176,Ander Balázs,Országgyűlés Hivatala Jobbik Frakció,13923
594088897289853,Alapjogokért Központ,These ads ran without a disclaimer,13858
2309737912651039,Péterffy Attila,Péterffy Attila,13733
100841031320559,Mosonmagyaróvári Polgári Kerekasztal Egyesület,Nemes-Nagy Teodóra,13663
103109218306038,Szombathelyi tények,Hauer Máté,13630
112810075549740,Németh Imre,MSZP,13619
856433318046663,Tekauer Norbert önkormányzati képviselő - VÉD egyesület,These ads ran without a disclaimer,13493
164061553749320,Nemzeti Televízió,Kiegyensúlyozott Médiáért Alapítvány,13400
190351228197909,Supka-Kovácsné Holzhofer Tünde - Momentum,Supka-Kovácsné Holzhofer Tünde Gabriella,13392
122559352472648,Svájci Alap,These ads ran without a disclaimer,13380
408924035951553,Hulladékmentes.hu,Hulladékmentes.hu,13347
407695802676878,Nyitottak vagyunk,Nyitottak vagyunk,13341
253114601689663,Vasas Szakszervezeti Szövetség,Vasas Szakszervezeti Szövetség,13193
1401080026811438,Csányi Tamás,Országgyűlés Hivatala Jobbik Frakció,13180
28312410177,World Food Programme,These ads ran without a disclaimer,13053
728260423984010,Böröcz László,Böröcz László,13047
406305670209771,Hydrogen Technologies Hungary Motortisztítás & DPF gépi tisztítás,Nagy Tamás,12604
931186216990824,Bencsik János,Bencsik János,12519
407249212726130,Forbes Magyarország,Forbes Magyarország,12481
893102994164960,Hohn Krisztina,LMP - Lehet Más a Politika,12386
374287715993472,KlímavédDVelem,Lajtmann Csaba,12252
215365671881695,Lounge Group,Lounge Group,12213
142435239770073,Új Ellenzéki Kerekasztal,Új Ellenzéki Kerekasztal közössége,12196
120370174702378,Magyarország Kormánya,These ads ran without a disclaimer,12160
393705001216934,Dudás Róbert,Jobbik Magyarországért Mozgalom,12068
100920704643748,Horváth Edit,Molnár Tamás Csaba,12067
102851528200356,TEDxDanubia Countdown,TXD Impact Design Kft.,12049
126539424061030,Háttér Társaság,These ads ran without a disclaimer,12023
492804584136527,Fidesz Rábaköz és Sokoróalja,These ads ran without a disclaimer,12000
106003887433426,Juhászné Árpási Irma,Juhászné Árpási Irma,11996
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,11946
216317672082664,Spigiboy,Pintér András,11860
113375923695023,Fidesz Budapest,Fidesz Budapest,11779
148044535395063,Dél-Békés Mentőcsoport,Simonkáné Gábor Marianna,11745
132593883577930,Dr. Keresztes László Lóránt,Dr. Keresztes László Lóránt - Zöld Média Ügynökség Kft.,11730
256906124350468,SZOLIDARITÁS,SZOLIDARITÁS,11646
420335244825041,Mindent OLCSÓN,These ads ran without a disclaimer,11646
110566877158397,Laptapir,These ads ran without a disclaimer,11623
607445302784840,Dr. Pardavi Máté,These ads ran without a disclaimer,11534
71547793430,Fidelitas,Fidelitas,11496
1443972419239893,Best Ruházat,Best Ruházat,11493
106332960773994,Kék Bolygó Alapítvány,These ads ran without a disclaimer,11439
244064559374,Propeller.hu,Propeller.hu,11430
893102994164960,Hohn Krisztina,Zöld_Baranya_Kft_Ügynökség,11351
123142634426874,Microsoft CEE,These ads ran without a disclaimer,11286
103018347779483,Jenei László,Scheffer Gábor,11121
528719397570100,Flamingók,These ads ran without a disclaimer,11094
109413374263225,Kontra,Kontra,10942
312862688915569,Révfalu Viziváros Sárás Kisbácsa Nagybácsa Ergényi ltp.,These ads ran without a disclaimer,10841
147633001941737,kisalfold.hu,These ads ran without a disclaimer,10729
100286734686560,Sérelmek a pszichiátrián? Jelentse be itt,Állampolgári Bizottság az Emberi Jogokért,10580
205519186130149,Európa Könyvkiadó,Európa Könyvkiadó,10579
239140670348888,Fideszmentes Sopront,These ads ran without a disclaimer,10471
1567420900021321,Kara Ákos,These ads ran without a disclaimer,10387
1992543104404776,Momentum TizenX,Momentum Mozgalom,10383
148597248647681,Párbeszéd Magyarországért Sopron és környéke,Párbeszéd Magyarországért,10374
2345026452193652,Wazaricase,These ads ran without a disclaimer,10245
103902721368423,Drót.info,Drót.info,10201
347819348687196,Budapest Water Summit 2019,Budapest Water Summit 2019,10164
178362315106,European Parliament,These ads ran without a disclaimer,10155
876772425797119,Hölvényi György,Bartók-Meszleny Zita Judit,10048
1193902320622038,Dr. Bajkai István,Dr. Bajkai István,10025
709769175730686,Jenei Ferenc,LMP - Magyarország Zöld Pártja,10000
164566760407329,Fidesz Sopron és környéke,These ads ran without a disclaimer,10000
125502495513586,Szemerits Zsolt Hegykői képviselő jelölt,These ads ran without a disclaimer,10000
169913829821276,MSZP Sopron,These ads ran without a disclaimer,10000
319848491555131,Dr. Varga-Damm Andrea,Országgyűlés Hivatala Jobbik Frakció,9914
1411080585789966,Arató Gergely,Demokratikus Koalíció,9902
316002512431444,Tech@Facebook,These ads ran without a disclaimer,9895
237088069704442,Ádám Kósa MEP,These ads ran without a disclaimer,9895
175631865860693,Vadai Ágnes,Demokratikus Koalíció,9847
535664346504865,ideenservice.at,These ads ran without a disclaimer,9790
174488256599674,FoxGym Győr,These ads ran without a disclaimer,9785
221754767906167,Bencsik János - A Tatai medencéért,Bencsik János,9732
948663291926357,HVG BrandLab,HVG BrandLab,9715
100241004684178,Balázs Endre - Momentum,These ads ran without a disclaimer,9688
100905288315705,Jelen hetilap,Jelen hetilap,9682
822836871202195,Potocskáné Kőrösi Anita,Országgyűlés Hivatala Jobbik Frakció,9351
164978926850719,Kommentár folyóirat,Kommentár folyóirat,9227
161361167407820,Tuzson Bence,Tuzson Bence,9120
127539005484626,Very Important Planet,Zöld Terasz Alapítvány,9076
132601530109047,Eötvös Károly Közpolitikai Intézet / Eötvös Károly Policy Institute,Eötvös Károly Közpolitikai Intézet,9018
947645322075930,Jobbik Kapuvár,Jobbik Magyarországért Mozgalom,9000
108395900927334,Kovács István,Kovács István Megafon,8948
376342689110559,Ökolurkó - természetes babaápolás,These ads ran without a disclaimer,8891
959798297495473,Nacsa Lőrinc,Nacsa Lőrinc,8880
1846213072090343,Gy. Németh Erzsébet,Demokratikus Koalíció,8856
407249212726130,Forbes Magyarország,These ads ran without a disclaimer,8756
2191858934263550,Csináld másképp,These ads ran without a disclaimer,8702
160736040640294,Szallas.hu,These ads ran without a disclaimer,8702
102641477991941,bahir.hu - BAHÍR,ZÖLD BARANYA KFT.,8609
559317290883815,Vegeta - Főzz Szabadon,These ads ran without a disclaimer,8602
100920387982766,Szőke Barnabás,Lőrincz Ildikó,8541
529941717209471,Orbán Balázs,Orbán Balázs,8520
100287015389142,Tömeges Üzletnyitás,Le az Adók 75%-ával Párt,8508
519279158277826,Szülői Hang,Szülői Hang,8405
