"","x"
"5103","164163750299040"
"5104","164167680312198"
"5105","1641825492737796"
"5106","164184896961884"
"5107","1641900536068460"
"5108","164192721087390"
"5109","1641939292745202"
"5110","1642068702709637"
"5111","1642523692727732"
"5112","164276903939889"
"5113","164310877084046"
"5114","1643155275828458"
"5115","164318023607975"
"5116","164320097362780"
"5117","164326166970895"
"5118","1643307845917577"
"5119","164355807916"
"5120","164390367008767"
"5121","164401175915"
"5122","1644203465678341"
"5123","1644231522509042"
"5124","164436403960146"
"5125","1644414509160673"
"5126","164471235877"
"5127","164497270277390"
"5128","164498040920709"
"5129","164539323567730"
"5130","1645431429045356"
"5131","164564233593453"
"5132","164566760407329"
"5133","1645675955479538"
"5134","164593977049986"
"5135","1645980915644642"
"5136","164624737027350"
"5137","164663843990576"
"5138","164682512661"
"5139","164750800796944"
"5140","164777670231546"
"5141","164792780251155"
"5142","164798644213042"
"5143","1648061552082361"
"5144","1648096958816379"
"5145","164861810654910"
"5146","1648768832073060"
"5147","164878338617093"
"5148","164879390783950"
"5149","1648797462033753"
"5150","164892626891228"
"5151","1649269265330217"
"5152","1649460475294700"
"5153","165044233946726"
"5154","1650580648552563"
"5155","1650615621908144"
"5156","165083986865601"
"5157","1650953941825108"
"5158","1651554231738028"
"5159","1651662058444657"
"5160","165221120175054"
"5161","165242983658276"
"5162","165258103551456"
"5163","1652680278293038"
"5164","165293633637634"
"5165","165294503604737"
"5166","1653148035005272"
"5167","1653467684937977"
"5168","1653699758248627"
"5169","1653726584879481"
"5170","165381593630826"
"5171","1654077128156713"
"5172","1654197958195515"
"5173","165438620174173"
"5174","165470723502713"
"5175","165471750241718"
"5176","1655128251262514"
"5177","165534940131525"
"5178","1655476864528931"
"5179","165565646860776"
"5180","1655677881356935"
"5181","1655957894503403"
"5182","1656188307998719"
"5183","1656401991307712"
"5184","165641610285858"
"5185","1656475137918717"
"5186","1657088194515068"
"5187","1657123517714893"
"5188","165719770147959"
"5189","165723017222044"
"5190","165723320454439"
"5191","1657273667820719"
"5192","1657578234486333"
"5193","1657629087820424"
"5194","1657893191169110"
"5195","165796101293"
"5196","1658130207777701"
"5197","165821500714640"
"5198","1658220697780168"
"5199","1658708661048614"
"5200","1658924257659048"
"5201","165908423840461"
"5202","165927270113539"
"5203","1659815654243423"
"5204","1660071144087431"
"5205","166042003592781"
"5206","166059593426858"
"5207","166068966867984"
"5208","1660992927455380"
"5209","1661103980836335"
"5210","166113943415662"
"5211","1661453500556261"
"5212","1661562817288393"
"5213","1661675457458379"
"5214","1661739597387893"
"5215","1661866533860479"
"5216","1662268383894858"
"5217","1662382290736872"
"5218","166257730095482"
"5219","1662669647319096"
"5220","1662803373975162"
"5221","1663087017354826"
"5222","166316026769607"
"5223","166317113542018"
"5224","1663247417335831"
"5225","1663290170549645"
"5226","1663355277261187"
"5227","1663359223972934"
"5228","166372930069802"
"5229","1663807260315461"
"5230","166405943417778"
"5231","166445300083190"
"5232","1664533523674012"
"5233","166464823541761"
"5234","1664752267139084"
"5235","1664962947072526"
"5236","1665056826841975"
"5237","166519190062481"
"5238","166524007302027"
"5239","166525380128528"
"5240","166545980641543"
"5241","1665498527085575"
"5242","1666046557046225"
"5243","166649027305554"
"5244","1666605253375484"
"5245","1667440076820171"
"5246","166760213476486"
"5247","166798256672310"
"5248","1668119776801243"
"5249","166821910021029"
"5250","166830066695333"
"5251","166839436777791"
"5252","166841220058437"
"5253","1668585280042759"
"5254","166872767389105"
"5255","166899250178324"
"5256","1669214246742167"
"5257","166934049354"
"5258","1669678746631654"
"5259","166975097259904"
"5260","1669875089952012"
"5261","1670006939937225"
"5262","167036616661188"
"5263","167040440051575"
"5264","167051843358580"
"5265","1670642359847042"
"5266","167081230451959"
"5267","1670879486473010"
"5268","167097053665122"
"5269","167131996819246"
"5270","167137436954873"
"5271","167165610745178"
"5272","167183753451092"
"5273","1671975986419954"
"5274","1672150743038552"
"5275","167232096631820"
"5276","167248733444389"
"5277","1672674499662516"
"5278","1672867009687474"
"5279","167330623321780"
"5280","1673351182934748"
"5281","1673371229636129"
"5282","167350167410092"
"5283","167384687243840"
"5284","1674058162856678"
"5285","167412043730"
"5286","1674157799340826"
"5287","1674173032860488"
"5288","1674272589546740"
"5289","1674322489513213"
"5290","1674328899493656"
"5291","1674362659292756"
"5292","1674571356181490"
"5293","1675002419400572"
"5294","1675083419467476"
"5295","1675314386108748"
"5296","1675412656107480"
"5297","1675423392784411"
"5298","167553286633256"
"5299","1675732229322111"
"5300","167597420073347"
"5301","167612087103054"
"5302","167613603872122"
"5303","1676475472665208"
"5304","167649679956092"
"5305","1676686442620170"
"5306","167669676772029"
"5307","1676809272597876"
"5308","1676882635702044"
"5309","1677238542605920"
"5310","167750607084297"
"5311","1677694129210129"
"5312","167785411957"
"5313","167796600090974"
"5314","1678200822436694"
"5315","167838893394766"
"5316","1678687092398788"
"5317","1678839725774233"
"5318","1678953025685674"
"5319","1678999148999509"
"5320","1679528568945805"
"5321","167980936712785"
"5322","1679834908917651"
"5323","1679904622068639"
"5324","168054920212177"
"5325","168084933344801"
"5326","168100450046849"
"5327","168130996671198"
"5328","1681449658753246"
"5329","1681677775437875"
"5330","1682015858734152"
"5331","168259640266065"
"5332","1682603511977567"
"5333","1682793018671477"
"5334","1683047025262081"
"5335","1683208658643343"
"5336","168325299887228"
"5337","168366373220051"
"5338","168389383252353"
"5339","1683955235167394"
"5340","168411579894593"
"5341","168469827080277"
"5342","168506323162232"
"5343","168506600007036"
"5344","168521096537602"
"5345","168530286531766"
"5346","168531583163002"
"5347","168579689823006"
"5348","168603486584114"
"5349","1686724454932966"
"5350","168698219836872"
"5351","168710909850503"
"5352","1687279141521016"
"5353","168769066512100"
"5354","168813446552680"
"5355","168837923314573"
"5356","168838123194292"
"5357","1688405511407437"
"5358","1688472281270558"
"5359","1688560658047541"
"5360","168859846502210"
"5361","1688767641404657"
"5362","168911597283679"
"5363","1689193481306475"
"5364","1689381827961040"
"5365","168998863144644"
"5366","1690379741220967"
"5367","169051073236170"
"5368","169060793727857"
"5369","169063496458710"
"5370","169065999840857"
"5371","169076313214540"
"5372","169112936501251"
"5373","169119309772719"
"5374","1691199151153995"
"5375","169133963220150"
"5376","169143876446791"
"5377","169161123102605"
"5378","1692293757749735"
"5379","169262103271385"
"5380","1692727327626236"
"5381","1692821374265442"
"5382","169292693133118"
"5383","1693730624228317"
"5384","1693870817498219"
"5385","1693898174069077"
"5386","169404349771683"
"5387","169412026440818"
"5388","169443373418757"
"5389","169446563136188"
"5390","1694481254132708"
"5391","1694548924099230"
"5392","169488786434102"
"5393","169505510419467"
"5394","169508586461"
"5395","169513676439377"
"5396","1695285870694719"
"5397","1695305174025638"
"5398","1695318594075982"
"5399","169544599829393"
"5400","169558366719960"
"5401","1695605500459281"
"5402","169599166463839"
"5403","169621793712033"
"5404","1696541430584339"
"5405","1696790153960551"
"5406","1696828960384153"
"5407","1696832980590397"
"5408","1697223683894363"
"5409","1697364417190900"
"5410","169748463051632"
"5411","169753760561644"
"5412","1697665960526456"
"5413","169778129745725"
"5414","1697803810501502"
"5415","1697898137102698"
"5416","1698410857119268"
"5417","169876099764094"
"5418","169910997014920"
"5419","169913829821276"
"5420","169916066446353"
"5421","1699213180110510"
"5422","169937129719740"
"5423","169950456350100"
"5424","1699668056983226"
"5425","169979639875379"
"5426","1699892643582703"
"5427","1700102263380607"
"5428","170032743135669"
"5429","1700421566925125"
"5430","1700506176913718"
"5431","1700580650199379"
"5432","170060616402275"
"5433","170090736374301"
"5434","1700907393519574"
"5435","1700996780227026"
"5436","1701005843526193"
"5437","1701029849958893"
"5438","1701562153421178"
"5439","170161276423749"
"5440","1701801643366314"
"5441","1701853753266099"
"5442","1701977273392331"
"5443","170211353124087"
"5444","1702446979999886"
"5445","170264783021544"
"5446","170272316368168"
"5447","170276156377688"
"5448","1702763269982656"
"5449","1703230543105268"
"5450","170335519841639"
"5451","170353369838272"
"5452","1703839813198082"
"5453","1704183986461824"
"5454","1704229819894849"
"5455","1704553569783940"
"5456","1704974266397645"
"5457","1705044743096577"
"5458","170519996379"
"5459","1705660683039799"
"5460","1706148309600802"
"5461","170620476312208"
"5462","170663562996572"
"5463","1706672722902391"
"5464","1706809919544284"
"5465","170725506467563"
"5466","1707460365989111"
"5467","170755159782791"
"5468","1707981719423851"
"5469","170821413115387"
"5470","170871476739891"
"5471","170916863064800"
"5472","170970449608409"
"5473","1709714102619445"
"5474","1709739125716588"
"5475","171004536919633"
"5476","171011116314804"
"5477","1710355302511078"
"5478","171055216322687"
"5479","171117359643184"
"5480","1711374649101311"
"5481","171214489647009"
"5482","1712174338805050"
"5483","1712357138983896"
"5484","1712552975702120"
"5485","1713298008902588"
"5486","1713536518911307"
"5487","1713867585497198"
"5488","1713954348827810"
"5489","1713964365553581"
"5490","1714281055259422"
"5491","1714296242143881"
"5492","171440842944961"
"5493","1714591092105647"
"5494","1715340175444649"
"5495","171552839560350"
"5496","1715619488678961"
"5497","1715633475356654"
"5498","171581216222030"
"5499","171630026343284"
"5500","171644369913907"
"5501","1716935421867788"
"5502","1717758078468374"
"5503","171797682841405"
"5504","1718191738408875"
"5505","171850263345844"
"5506","1718785345099448"
"5507","1719509894948080"
"5508","1719524971640110"
"5509","171957906179234"
"5510","171972036995630"
"5511","171999852960244"
"5512","172006836163311"
"5513","1720198981570744"
"5514","172037229483000"
"5515","172040642860223"
"5516","1720622974712818"
"5517","1721104404876809"
"5518","172151606193365"
"5519","1721646221429519"
"5520","1721949814762363"
"5521","172265396249029"
"5522","1722820898009853"
"5523","172287049543925"
"5524","1723053104590164"
"5525","1723480164579572"
"5526","1723512437928737"
"5527","1723728737910446"
"5528","1724116567843638"
"5529","1724406440957211"
"5530","172476481785"
"5531","172534909894134"
"5532","1725501174394444"
"5533","172565137927"
"5534","172602073650980"
"5535","1726074284328729"
"5536","172659206933"
"5537","1726898317638431"
"5538","1727245794159770"
"5539","1727815447535716"
"5540","1728155820735051"
"5541","1728384757389565"
"5542","1728516157378577"
"5543","172852381652"
"5544","1728821047350437"
"5545","172889129934299"
"5546","1728943890687875"
"5547","172906109430709"
"5548","1729304067391998"
"5549","172947177653"
"5550","1730156293688807"
"5551","1730172693672071"
"5552","1730216890547787"
"5553","1730871860529272"
"5554","173087829397613"
"5555","1731065780516003"
"5556","173138849399254"
"5557","173168879551515"
"5558","173177039386325"
"5559","173201806116016"
"5560","173249484633"
"5561","173275532684116"
"5562","1732885833661470"
"5563","173289976053171"
"5564","173305846086912"
"5565","173342948271"
"5566","173369732686833"
"5567","1733711296922450"
"5568","173387086117403"
"5569","1734008883285300"
"5570","1734021903492626"
"5571","1734093216803423"
"5572","1734131903541810"
"5573","173450889377945"
"5574","1735022606821964"
"5575","173517776418116"
"5576","173518112695794"
"5577","1735297346778267"
"5578","173540387171"
"5579","1735515376690248"
"5580","1736001216636868"
"5581","173611642741960"
"5582","173617832668119"
"5583","173662049331543"
"5584","1737349229835735"
"5585","173739676035087"
"5586","1737421783162136"
"5587","173757289363980"
"5588","173771969315040"
"5589","173796242642081"
"5590","173816296461426"
"5591","1738213969812128"
