Page ID,Page Name,Disclaimer,Amount Spent (DKK),Number of Ads in Library
634571227038010,Obesum Thaimassage,These ads ran without a disclaimer,≤100,1
717729004986072,PwC Danmark,These ads ran without a disclaimer,≤100,1
100692974723458,Studio Womanhood,These ads ran without a disclaimer,≤100,1
112318643920433,_sidselsonnerup,These ads ran without a disclaimer,≤100,1
312681889666081,Venstre Nordfyn,These ads ran without a disclaimer,≤100,1
501853530015749,Nye Borgerlige i Næstved,These ads ran without a disclaimer,≤100,7
112382637305394,Erling Mørkøre - Fólkaflokkurin,These ads ran without a disclaimer,≤100,1
179080292652702,Asher & Lyric,These ads ran without a disclaimer,≤100,1
1722926854615503,BJJ Fanatics Online Store,These ads ran without a disclaimer,≤100,9
504279806697430,Actually Curious,These ads ran without a disclaimer,≤100,1
535423053663036,Brighterwish store,These ads ran without a disclaimer,≤100,11
919082934844217,Loot Gaming by Loot Crate,These ads ran without a disclaimer,≤100,4
286658671378720,Syria Relief & Development,These ads ran without a disclaimer,≤100,1
468855929951636,InsideOut,These ads ran without a disclaimer,≤100,1
116815188998165,Tine Hessner - Radikale Venstre,Hessner Tine,≤100,1
429898880442660,Café Enzo Aars,These ads ran without a disclaimer,≤100,1
625107021262384,Foodpowerr,These ads ran without a disclaimer,≤100,3
210733235633094,DIF,These ads ran without a disclaimer,≤100,1
1634073613538852,FødevareDanmark,These ads ran without a disclaimer,≤100,3
382186268590822,ADF International,These ads ran without a disclaimer,≤100,5
109544164224471,Danskexit,These ads ran without a disclaimer,≤100,1
208685479508187,U-Report Global,These ads ran without a disclaimer,≤100,4
104310428065261,Technology News,These ads ran without a disclaimer,≤100,1
352140378327151,All4YOUth,These ads ran without a disclaimer,≤100,2
289701944742233,Superdatascience,These ads ran without a disclaimer,≤100,1
297415760717857,Ivan Dokša,These ads ran without a disclaimer,≤100,4
17457692073,Dean Graziosi,These ads ran without a disclaimer,≤100,4
663842637564615,Fresh flat,These ads ran without a disclaimer,≤100,1
106875927667355,Savory Selfcare,These ads ran without a disclaimer,≤100,1
536378223053275,Liberal Alliance Næstved,These ads ran without a disclaimer,≤100,1
100978698147532,HEIM.fo,These ads ran without a disclaimer,≤100,1
137342026327142,NatureMoves.dk,These ads ran without a disclaimer,≤100,1
2218552984898617,28 Day Challenge,These ads ran without a disclaimer,≤100,14
0,Instagram User 7279876237,These ads ran without a disclaimer,≤100,1
1102037186543326,Tid til vaccination mod influenza,These ads ran without a disclaimer,≤100,4
3097198860306172,Proriott,These ads ran without a disclaimer,≤100,2
111497657226097,Zevio,These ads ran without a disclaimer,≤100,2
139177162796642,Miguel Franco,These ads ran without a disclaimer,≤100,1
116726077123245,Signe Nyborg Madsen,These ads ran without a disclaimer,≤100,1
136717629699237,KIA Ishøj - Car Special,These ads ran without a disclaimer,≤100,1
449088408481886,"Frederikssund Lærerkreds, Danmarks Lærerforening Kreds 37",These ads ran without a disclaimer,≤100,1
427810900693420,MF Fire,These ads ran without a disclaimer,≤100,24
106427867424681,Our Solar System - Astronomy,These ads ran without a disclaimer,≤100,2
633897973369617,Furesø Radikale Venstre,These ads ran without a disclaimer,≤100,1
6431878727,The Economist Intelligence Unit,These ads ran without a disclaimer,≤100,16
218908965502461,Blomster fra baghaven,These ads ran without a disclaimer,≤100,2
382099561817497,Drummonds Bathrooms,These ads ran without a disclaimer,≤100,6
107094387448129,Top 10 Brokers,These ads ran without a disclaimer,≤100,1
115121535188191,The Economist Events,These ads ran without a disclaimer,≤100,1
2185230278367259,"Bremen Teater - Talk, Debat & Foredrag",These ads ran without a disclaimer,≤100,2
129108824313320,Shop Honu,These ads ran without a disclaimer,≤100,11
118586600911,Sugru,These ads ran without a disclaimer,≤100,6
102571097867518,Erritsø Kirke,These ads ran without a disclaimer,≤100,1
112264162774681,ASSA ABLOY Entrance Systems Danmark,These ads ran without a disclaimer,≤100,1
400844936646543,Bệnh Viện Thẩm Mỹ JW Hàn Quốc,These ads ran without a disclaimer,≤100,3
152664098174495,Bydelsmødre Danmark,These ads ran without a disclaimer,≤100,3
1485691621734402,Guardian GS,These ads ran without a disclaimer,≤100,2
128270333915374,Levende Hav,These ads ran without a disclaimer,≤100,1
961149557339010,NG ZINK A/S,These ads ran without a disclaimer,≤100,1
1519228134971804,Sensi,These ads ran without a disclaimer,≤100,2
103854514355606,Borgmester har erkendt tyveri af liebhaver Porsche,These ads ran without a disclaimer,≤100,2
194085057744011,Best Green,These ads ran without a disclaimer,≤100,1
1636364129966728,3F Skagerak,These ads ran without a disclaimer,≤100,1
225702075430,Humanistisk Ungdom,These ads ran without a disclaimer,≤100,1
100117218383695,laerkeboet,These ads ran without a disclaimer,≤100,2
103600818469745,Dafina Jensen,These ads ran without a disclaimer,≤100,1
1122413527859386,أخبار الهجرة واللجوء الى كندا,These ads ran without a disclaimer,≤100,1
117286478282546,Kaare Dybvad Bek,These ads ran without a disclaimer,≤100,1
421621375054584,Flower Kids Reshop,These ads ran without a disclaimer,≤100,1
235715716970930,Kirken i Ørestad,These ads ran without a disclaimer,≤100,1
1103520749821428,Ord har konsekvenser,These ads ran without a disclaimer,≤100,1
1722695314623649,EIT InnoEnergy Master School,These ads ran without a disclaimer,≤100,2
267264199961398,Change the World Model United Nations,These ads ran without a disclaimer,≤100,8
194468234454333,De Moderate,These ads ran without a disclaimer,≤100,1
166567724124632,Mandfolk på MTB,These ads ran without a disclaimer,≤100,1
789641531111955,Beer Week,These ads ran without a disclaimer,≤100,3
105794851248323,Free Observer,These ads ran without a disclaimer,≤100,1
103610381018955,borgevid,These ads ran without a disclaimer,≤100,3
148486078572971,HAHN Kunststoffe GmbH,These ads ran without a disclaimer,≤100,2
258966159416,Cecilia Malmström,These ads ran without a disclaimer,≤100,1
1152885191422950,The Bamboo Brush Society,These ads ran without a disclaimer,≤100,23
1105721256120038,Ulla Sørensen 3F,These ads ran without a disclaimer,≤100,1
109951487515371,Renew Bracelets,These ads ran without a disclaimer,≤100,57
311547372958109,Nordictrends,These ads ran without a disclaimer,≤100,3
1922596311326861,Folketingskandidat Jørgen Nielsen,These ads ran without a disclaimer,≤100,1
1520194978222249,Vesthimmerlands Ungeråd,Mikkel Due-Hansen,≤100,1
1270634403002717,Danish Crown,These ads ran without a disclaimer,≤100,2
103375741147163,Carl-Erik Nielsen for Venstre & Tønder,These ads ran without a disclaimer,≤100,1
1733879073590861,danbolig Odense - Lejlighedsbutikken,These ads ran without a disclaimer,≤100,1
419002518110056,Allerød Venstre,These ads ran without a disclaimer,≤100,1
10778756137,Københavns Universitet - University of Copenhagen,These ads ran without a disclaimer,≤100,1
137410079645823,Instituto Europeo de Psicología Positiva - IEPP,These ads ran without a disclaimer,≤100,7
303712736403184,FADD,These ads ran without a disclaimer,≤100,1
138169743420485,Danmarks Pelagiske Producentorganisation,These ads ran without a disclaimer,≤100,1
267023674223275,Ellen R. Johansson,These ads ran without a disclaimer,≤100,5
109592097402729,lewis.r.scott,These ads ran without a disclaimer,≤100,6
194139520663712,Ringriderfesten i Sønderborg,These ads ran without a disclaimer,≤100,1
391237921343740,Suicidaldemokraterne i Aarhus,These ads ran without a disclaimer,≤100,1
291190600971679,Frederiksberg Erhverv,These ads ran without a disclaimer,≤100,2
214917005246054,Din Fritid - Tønder Kommune,These ads ran without a disclaimer,≤100,1
104360891265843,Autoriseret Psykolog Sofie Paabøl,These ads ran without a disclaimer,≤100,1
477698278991591,Konservative i Sønderborg,These ads ran without a disclaimer,≤100,1
180789595281689,Cafe Hack,These ads ran without a disclaimer,≤100,1
106337644874773,Birgitte Sørensen byrådskandidat for Venstre i Vesthimmerlands Kommune,These ads ran without a disclaimer,≤100,3
255517381589586,"Mads Skau, Venstre i Haderslev Kommune",These ads ran without a disclaimer,≤100,2
102303038527833,Lys og Salt Nyhedsblog,These ads ran without a disclaimer,≤100,1
1789111347979778,Konservative i Nordfyns Kommune,These ads ran without a disclaimer,≤100,1
714091708663010,Vänsterpartiet Birka-Vasa,These ads ran without a disclaimer,≤100,1
505970562775316,Velfærdslisten,These ads ran without a disclaimer,≤100,1
108721937550160,Plastindustrien - Realistisk om plast,These ads ran without a disclaimer,≤100,2
264758876946610,Venstre Middelfart,These ads ran without a disclaimer,≤100,1
105059427609933,Nextory,These ads ran without a disclaimer,≤100,1
272043303310,Virgil,These ads ran without a disclaimer,≤100,1
789065101168736,Lars Bacher - Konservativ,These ads ran without a disclaimer,≤100,1
101099738072307,Skinny,These ads ran without a disclaimer,≤100,3
1520655051339394,Christina Rittig Falkberg - Medlem af Gladsaxe Byråd,These ads ran without a disclaimer,≤100,1
994680234254768,Bundgaard Økologi,These ads ran without a disclaimer,≤100,1
2152093188152409,Class Dental aesthetics turkey,These ads ran without a disclaimer,≤100,1
441151269429225,"Hans Tausens kirke, Islands Brygges sogn",These ads ran without a disclaimer,≤100,1
949343418462406,Moodz.dk,These ads ran without a disclaimer,≤100,5
100465274813213,Mjølnerparken - Beboere,These ads ran without a disclaimer,≤100,1
0,Instagram User 373541970,These ads ran without a disclaimer,≤100,1
139043662909538,Liberal Alliances Ungdom København,These ads ran without a disclaimer,≤100,1
124018464293178,Ligeværd,These ads ran without a disclaimer,≤100,1
373386893086224,Gadgets Hype,These ads ran without a disclaimer,≤100,1
115174606551742,olivierfietzek,These ads ran without a disclaimer,≤100,1
133182516857008,About Hungary,These ads ran without a disclaimer,≤100,2
154163327962392,World Health Organization (WHO),These ads ran without a disclaimer,≤100,5
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",These ads ran without a disclaimer,≤100,2
552151058489264,EAHestemassage,These ads ran without a disclaimer,≤100,3
110189317173879,aava swim,These ads ran without a disclaimer,≤100,1
456632548063995,TopstepFX,These ads ran without a disclaimer,≤100,2
114344813455703,Haris Glamocak - Byrådsmedlem i Lolland Kommune,These ads ran without a disclaimer,≤100,3
312256486026496,Helena Bjälkemo,These ads ran without a disclaimer,≤100,1
1100158189996175,DN Vejen,These ads ran without a disclaimer,≤100,1
483779171774770,Cafe 48,These ads ran without a disclaimer,≤100,1
213198423203,Emirates Golf Club,These ads ran without a disclaimer,≤100,1
283258882114222,Peter Wagner Mollerup - Byrådsmedlem i Nyborg kommune,These ads ran without a disclaimer,≤100,2
114517983286264,Raven & Rose Boutique,These ads ran without a disclaimer,≤100,2
314186678685708,Rosenbuen,These ads ran without a disclaimer,≤100,1
10423517786,Harvard Business Review,These ads ran without a disclaimer,≤100,1
109283070893453,Tilbud Support,These ads ran without a disclaimer,≤100,1
177591642803031,Helle Brunse - Kommunalbestyrelsemedlem i Nordfyns kommune,Brunse Mikkel Lyng Rahbek,≤100,1
645355275615156,Expat Tax Online,These ads ran without a disclaimer,≤100,5
214009095412166,iranwire.com ایران وایر,These ads ran without a disclaimer,≤100,15
173452210052401,Queer In The World,These ads ran without a disclaimer,≤100,4
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,21
100340125424959,Niels Brock Lederuddannelser,These ads ran without a disclaimer,≤100,4
250725931675,Forsætisráðuneytið,These ads ran without a disclaimer,≤100,1
394582097543668,Pastafarian Documentary,These ads ran without a disclaimer,≤100,3
1562252927181057,الحملة الوطنية لحق المرأة بمنح الجنسية لأولادها,These ads ran without a disclaimer,≤100,1
1776325615954207,Josefine Schlosser - Radikale Venstre,Schlosser Josefine Helene Gronnegaard,≤100,1
100797481449968,Rachid Moutiq - Det brune lys,These ads ran without a disclaimer,≤100,1
1483546748575564,Vor Frue Kirke Aalborg,These ads ran without a disclaimer,≤100,1
360424321432255,Doha Debates,These ads ran without a disclaimer,≤100,4
261831270603185,Malernes Fagforening Midtjylland,These ads ran without a disclaimer,≤100,1
596461787127777,Peter Szabo,These ads ran without a disclaimer,≤100,76
838532589839801,Graberry,These ads ran without a disclaimer,≤100,18
187809284721679,Helle Adelborg,These ads ran without a disclaimer,≤100,1
1696154150475840,Tænketanken Demokratisk Erhverv,These ads ran without a disclaimer,≤100,1
277284889389059,Learnopencv,These ads ran without a disclaimer,≤100,3
195034943970554,Irislights,These ads ran without a disclaimer,≤100,1
893735890783495,MoboReader - Ebooks App,These ads ran without a disclaimer,≤100,9
103153101354681,Urbanxmasks,These ads ran without a disclaimer,≤100,2
107714397534629,John Lamp Henriksen - Konservative,These ads ran without a disclaimer,≤100,1
104004401493466,Noomi K. Rasmussen - kommunuval 2020,These ads ran without a disclaimer,≤100,3
152292984850728,International Monetary Fund,These ads ran without a disclaimer,≤100,6
232479886816529,Cambridge Institute for Sustainability Leadership,These ads ran without a disclaimer,≤100,1
19975077227,Interaction Design Foundation - IXDF,These ads ran without a disclaimer,≤100,4
523672491026109,Helle Poulsen - I Køge Byråd for Venstre,These ads ran without a disclaimer,≤100,1
290917191827979,I stand for my Country,These ads ran without a disclaimer,≤100,19
106182244609459,Stephanie Storbank,These ads ran without a disclaimer,≤100,1
1848405342069508,Jarl Sabroe - Socialdemokratiet,Jarl Sabroe,≤100,1
0,Marketplace Seller 266802505,These ads ran without a disclaimer,≤100,1
949872221768538,Inuit Ataqatigiit Folketingimi,These ads ran without a disclaimer,≤100,4
228420157257382,Erdélyi Magyar Néppárt - Gyergyószentmiklós,These ads ran without a disclaimer,≤100,1
