Page ID,Page Name,Disclaimer,Amount Spent (HUF),Number of Ads in Library
1513634378931640,The Home Depot: Retool Your School Program,These ads ran without a disclaimer,≤100,2
104646244554155,The Danni Report,These ads ran without a disclaimer,≤100,1
363533656992065,Call Me Karizma,These ads ran without a disclaimer,≤100,1
109026697443665,El Joeker,These ads ran without a disclaimer,≤100,6
101548861713984,momversatil,These ads ran without a disclaimer,≤100,1
1999264727029487,TDY today.,These ads ran without a disclaimer,≤100,1
101323911583234,Wadissen,These ads ran without a disclaimer,≤100,5
101376275106830,Grupo Paraná Wood,These ads ran without a disclaimer,≤100,1
176290656564983,The Economic Historian,These ads ran without a disclaimer,≤100,1
107660487623046,Raiseprosper,These ads ran without a disclaimer,≤100,5
735092680209238,JackyStore,These ads ran without a disclaimer,≤100,3
423670114403144,Trending in China,These ads ran without a disclaimer,≤100,1
259685668305729,Her Dream House,These ads ran without a disclaimer,≤100,4
113129273590375,PCE-Express,These ads ran without a disclaimer,≤100,1
406627846068430,Yoga en Gaia,These ads ran without a disclaimer,≤100,6
354243565167011,King E-Market,These ads ran without a disclaimer,≤100,4
2324898267834523,Jurnal de Emigrant,These ads ran without a disclaimer,≤100,1
799082516793484,Happening,These ads ran without a disclaimer,≤100,1
173452210052401,Queer In The World,These ads ran without a disclaimer,≤100,3
628896953985470,Ryan Hickman,These ads ran without a disclaimer,≤100,2
794881967312716,Gearbest Shopping,These ads ran without a disclaimer,≤100,3
190832820940348,ACAMS,These ads ran without a disclaimer,≤100,1
109140985838232,Progress Texas,Progress Texas,≤100,1
106625024067099,Blinkde,These ads ran without a disclaimer,≤100,1
105538011135695,betting_on_art,These ads ran without a disclaimer,≤100,2
508436609275180,PUMP Magazine,These ads ran without a disclaimer,≤100,3
155512689800,Global Footprint Network,These ads ran without a disclaimer,≤100,1
105234194210204,SealTrans,These ads ran without a disclaimer,≤100,1
121747729328331,Truth can save your life,These ads ran without a disclaimer,≤100,5
351731068370780,Asvalentins,These ads ran without a disclaimer,≤100,3
107551987638796,Quarial.com,These ads ran without a disclaimer,≤100,1
110186325659396,Abdurraheem Green,These ads ran without a disclaimer,≤100,1
183334359054776,I Want One,These ads ran without a disclaimer,≤100,2
678182372282966,Urban Future Global Conference,These ads ran without a disclaimer,≤100,1
321828964687214,Fiestalonia Milenio,These ads ran without a disclaimer,≤100,1
209093649144367,Arup,These ads ran without a disclaimer,≤100,1
90109721511,Mizzou,These ads ran without a disclaimer,≤100,1
647015788730694,Produce Like A Pro,These ads ran without a disclaimer,≤100,1
315063938429,Globsec,These ads ran without a disclaimer,≤100,1
113513672002672,NEMDIS,These ads ran without a disclaimer,≤100,1
209774569425901,Török és Csapata,These ads ran without a disclaimer,≤100,1
204441986236107,RYOT,These ads ran without a disclaimer,≤100,1
270333629677425,Responsible Volunteering,These ads ran without a disclaimer,≤100,4
733813213654700,DJ Zel,These ads ran without a disclaimer,≤100,1
106788517607557,Today Job,These ads ran without a disclaimer,≤100,1
871459806310539,DABAR = Dalyvaukime ir Aktyviai Balsuokime Ateinančiuose Rinkimuose,These ads ran without a disclaimer,≤100,3
644806275636506,Kínai Nemzetközi Rádió,These ads ran without a disclaimer,≤100,3
8303218826,Jeff Dunham,These ads ran without a disclaimer,≤100,2
100541431512131,Plush & Protection,These ads ran without a disclaimer,≤100,2
701457916599491,Fidesz Derecske,These ads ran without a disclaimer,≤100,1
1680459785553354,Capitalism.com,These ads ran without a disclaimer,≤100,1
112549562148158,European Union Naval Force Somalia - Newsfeed,These ads ran without a disclaimer,≤100,1
389574965144,EUJS - European Union of Jewish Students,These ads ran without a disclaimer,≤100,1
137182700200449,Texas Grand Ranch,These ads ran without a disclaimer,≤100,1
2234829139876514,Eyong Survival Confidence,These ads ran without a disclaimer,≤100,1
179220366022346,Zoba's world,These ads ran without a disclaimer,≤100,1
308874246734823,StrawSave,These ads ran without a disclaimer,≤100,2
190010265716,Cisco Networking Academy,These ads ran without a disclaimer,≤100,33
1035931996492805,Buckle & Seam,These ads ran without a disclaimer,≤100,1
1560503914189619,The Engineering Mindset,These ads ran without a disclaimer,≤100,1
647529005633420,Modakawa,These ads ran without a disclaimer,≤100,1
378652092311601,VetBed,These ads ran without a disclaimer,≤100,2
158139561455273,Retro-Stage,These ads ran without a disclaimer,≤100,1
169944993550666,Luwezi Kinshasa,These ads ran without a disclaimer,≤100,1
120010436463194,TURAN - Turk Birliyi,These ads ran without a disclaimer,≤100,2
290622367746933,The Haystack,These ads ran without a disclaimer,≤100,1
103779981686021,Онлайн-школа интернет-профессий,These ads ran without a disclaimer,≤100,1
1006829009506673,FlyOverChina,These ads ran without a disclaimer,≤100,2
2420996828181249,YourEurope,These ads ran without a disclaimer,≤100,2
113851530431871,Éco - Responsable,These ads ran without a disclaimer,≤100,1
88476516377,Esprit riche,These ads ran without a disclaimer,≤100,1
131363313573224,NET Cancer Day,These ads ran without a disclaimer,≤100,1
653767081747310,EnergyXL,These ads ran without a disclaimer,≤100,1
116511966388802,ellabeckerofficial,These ads ran without a disclaimer,≤100,1
763075507071546,Luxy - Upscale Dating,These ads ran without a disclaimer,≤100,4
1804413849888211,Makeship,These ads ran without a disclaimer,≤100,1
1965477703728451,Tam Tam The Piping Bam,These ads ran without a disclaimer,≤100,1
102142393204693,Shaykh Zahir Mahmood,These ads ran without a disclaimer,≤100,1
1432176793713865,RAIDBOXES,These ads ran without a disclaimer,≤100,7
1435803423393471,LABASAD,These ads ran without a disclaimer,≤100,4
1189451121185709,Yourgiftboxhungary,These ads ran without a disclaimer,≤100,1
100279644728613,Budapest Now,These ads ran without a disclaimer,≤100,1
100253961665261,Good News from the UAE,These ads ran without a disclaimer,≤100,1
123426245920087,Coda Co,These ads ran without a disclaimer,≤100,1
114953578519903,TORGOEN,These ads ran without a disclaimer,≤100,1
106533866576,Society of American Florists,These ads ran without a disclaimer,≤100,1
108070717265706,Organix Wraps,These ads ran without a disclaimer,≤100,18
296230360899759,Phones Craze,These ads ran without a disclaimer,≤100,1
324842411528526,ShiningBoy,These ads ran without a disclaimer,≤100,1
288082501907215,Katedra Komunikácie,These ads ran without a disclaimer,≤100,1
278117815576023,EU Justice and Consumers,These ads ran without a disclaimer,≤100,1
436339566722024,IC,These ads ran without a disclaimer,≤100,4
76783564232,Europos Komisijos atstovybė Lietuvoje,These ads ran without a disclaimer,≤100,1
119789506085204,Israel Antiquities Authority,These ads ran without a disclaimer,≤100,1
108079783951565,Earth n Ocean,These ads ran without a disclaimer,≤100,15
378273073021139,Paxsies Underwear,These ads ran without a disclaimer,≤100,3
565338740631849,European Technology Chamber,These ads ran without a disclaimer,≤100,1
642636622792591,Laurinha,These ads ran without a disclaimer,≤100,13
520094841474295,phlow,These ads ran without a disclaimer,≤100,2
153558388549863,History Images,These ads ran without a disclaimer,≤100,1
109246120466995,adventures_of_rico,These ads ran without a disclaimer,≤100,1
452657585568859,Marjoerene Segovia,These ads ran without a disclaimer,≤100,1
115090497014796,روزنامه سلام,These ads ran without a disclaimer,≤100,1
446448969468695,CRO Race,These ads ran without a disclaimer,≤100,1
550502291994024,Richard Campion Photography,These ads ran without a disclaimer,≤100,2
2133793813513502,Sarah Rosenkrantz,These ads ran without a disclaimer,≤100,1
1286486861452393,Asia World Model United Nations,These ads ran without a disclaimer,≤100,2
135899876462184,Orange County Employees Association,Orange County Employees Association,≤100,2
136871371548389,International Payments,These ads ran without a disclaimer,≤100,2
384906858928975,Larva TV,These ads ran without a disclaimer,≤100,3
185177981584491,Brooklyn Law School,These ads ran without a disclaimer,≤100,1
112235830179418,The Honest Hippie,These ads ran without a disclaimer,≤100,21
216593472038157,Tjibaria,These ads ran without a disclaimer,≤100,3
908141235951522,Straal,These ads ran without a disclaimer,≤100,2
6452638289,DeviantArt,These ads ran without a disclaimer,≤100,1
110630077348843,Suesschen.com,These ads ran without a disclaimer,≤100,1
1690519620988530,Mariola Kurczyńska - doradca rodzicielski,These ads ran without a disclaimer,≤100,5
1608915126078574,Gifts for X-mas,These ads ran without a disclaimer,≤100,1
126686317362835,The HALO Trust,These ads ran without a disclaimer,≤100,1
610852822271706,Alberto Weretilneck,These ads ran without a disclaimer,≤100,3
1368130286591310,Jenk Oz,These ads ran without a disclaimer,≤100,1
153072008228906,Kieskompas - Election Compass,These ads ran without a disclaimer,≤100,1
413615289490594,Trucs,These ads ran without a disclaimer,≤100,2
112883127215499,Facilive,These ads ran without a disclaimer,≤100,1
290881691011354,Andreas Schieder,These ads ran without a disclaimer,≤100,1
355256254595228,Swann Decamme,These ads ran without a disclaimer,≤100,1
385022441542202,Catholic Fundamentalism,These ads ran without a disclaimer,≤100,1
151244471595626,The British Academy,These ads ran without a disclaimer,≤100,2
1057565511080118,Raise Suicide Awareness,These ads ran without a disclaimer,≤100,3
615659932113852,O Corpo Explica,These ads ran without a disclaimer,≤100,1
100175708304469,Rosemary story,These ads ran without a disclaimer,≤100,1
1538986189719446,AntyWindyk,These ads ran without a disclaimer,≤100,1
132937020053182,Adventist Review,These ads ran without a disclaimer,≤100,1
1578324879106202,عرب 48,These ads ran without a disclaimer,≤100,1
1612726335627171,We the Internet TV,We The Internet TV,≤100,1
16353661166,Drapers,These ads ran without a disclaimer,≤100,2
118452272877825,Animal World,These ads ran without a disclaimer,≤100,1
158873338010462,Hi Fly,These ads ran without a disclaimer,≤100,2
114013673673802,Hello note,These ads ran without a disclaimer,≤100,22
2050238108386042,Shop Hiếu Linh Anh,These ads ran without a disclaimer,≤100,5
102493791464694,Young Leaders Digital Programmes,These ads ran without a disclaimer,≤100,1
1604788119833174,Szarka Tamás,These ads ran without a disclaimer,≤100,1
441086860000895,Sports Improve,These ads ran without a disclaimer,≤100,1
820904381641628,All For Her,These ads ran without a disclaimer,≤100,2
386679821916756,Zohra Apparel,These ads ran without a disclaimer,≤100,1
104266417670974,Ainsi soient-elles,These ads ran without a disclaimer,≤100,4
110031484029994,Mírame cuando te hablo,These ads ran without a disclaimer,≤100,1
203858973565193,Discovery Around You,These ads ran without a disclaimer,≤100,1
880183928746736,Halász Béla,These ads ran without a disclaimer,≤100,1
735242670204719,Flaggship,These ads ran without a disclaimer,≤100,2
137528501663,Domestika,These ads ran without a disclaimer,≤100,1
109813713956676,BlazeMissing,These ads ran without a disclaimer,≤100,1
1518936741668462,"Taian Accurun Beer Equipment Machinery Co.,Ltd",These ads ran without a disclaimer,≤100,1
322494034789215,Asher Knight,These ads ran without a disclaimer,≤100,2
104199921245123,Corntined,These ads ran without a disclaimer,≤100,9
83364864564,NAE Vegan Shoes,These ads ran without a disclaimer,≤100,3
1482078522101758,SeDomicilier,These ads ran without a disclaimer,≤100,1
117548243367,Rhode Island School of Design,These ads ran without a disclaimer,≤100,9
421145705124146,Cornelia Antimirescu beauty & health,These ads ran without a disclaimer,≤100,1
2294914184083545,Tasty Cooking,These ads ran without a disclaimer,≤100,1
112272020508493,Fin system Ltd,These ads ran without a disclaimer,≤100,1
160375627311304,Pablo Lapi  - Human Rights,These ads ran without a disclaimer,≤100,1
111882843525167,4BMart,These ads ran without a disclaimer,≤100,20
102251474732882,Aurora LED,These ads ran without a disclaimer,≤100,8
100469608596186,Octavian Morariu,These ads ran without a disclaimer,≤100,2
444802652385476,Florian Homm,These ads ran without a disclaimer,≤100,2
1794972264056889,Spotproject,These ads ran without a disclaimer,≤100,1
101436091395934,Tarih ve İnsan,These ads ran without a disclaimer,≤100,1
107083527566932,الداخل ميديكال - El-dakhel Medical,These ads ran without a disclaimer,≤100,5
535481743222302,Rukia Publishing Book Promotions,These ads ran without a disclaimer,≤100,1
1315957728448472,Sarah Nails styliste ongulaire,These ads ran without a disclaimer,≤100,3
961766270502664,Social Innovation Summit,These ads ran without a disclaimer,≤100,1
629442557538641,Fitnbody,These ads ran without a disclaimer,≤100,2
1510691729183587,Foodwin,These ads ran without a disclaimer,≤100,1
1791656114457032,Szabad Magyar Szó,These ads ran without a disclaimer,≤100,1
1520817248199898,Yutong Bus & Coach,These ads ran without a disclaimer,≤100,1
