Page ID,Page Name,Disclaimer,Amount Spent (CZK),Number of Ads in Library
112976130425108,Drahoslav Chudoba,Drahoslav Chudoba,24506,54
1068936623317235,Inga Petryčka,Inga Petryčka,24425,154
751578688203935,Echo24.cz,These ads ran without a disclaimer,24390,20
623521487687579,Alarm,Belicek Jan,24358,62
1708126532760089,"Renata Chmelová, starostka Prahy 10",Renata Chmelová,24331,150
226565767938752,Ing. Pavel Štohl,Pavel Štohl,24296,66
126618627368438,Vojtěch Munzar,ODS- Občanská demokratická strana,24287,94
415013742606508,Asiaskop,"Sinoskop – Institut pro současnou Čínu, z.s.",24255,64
316563285803,TOP 09 - Liberecký kraj,TOP 09,24155,82
142069753862,TN.CZ,These ads ran without a disclaimer,24033,8
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie - SPD,23535,25
701293073580805,Pražský hrad - Kancelář prezidenta republiky,These ads ran without a disclaimer,23464,12
112850170405761,Jakub Rejzek,Jakub Rejzek,23369,66
1269502056393120,Info.cz,These ads ran without a disclaimer,23223,53
198422827124,Saxo Bank,These ads ran without a disclaimer,23176,17
6243987495,Spotify,These ads ran without a disclaimer,23172,84
403566166335348,KDU - ČSL pro Frýdek-Místek,Sikora Marcel,23041,131
102757761309959,Tipeeto,Tipeeto,23040,61
2256794514563672,Češi v právu,These ads ran without a disclaimer,23038,13
594767370610812,Marek Doležal - Praha 9,These ads ran without a disclaimer,23000,4
494377167258444,Šimon Heller,KDU-ČSL,22924,43
443133249062600,STAN Jihočeský kraj,Starostové a nezávislí,22672,28
288578045399442,Czechsight,Patrik Malios,22558,28
581395601924343,Jan Čižinský,"3000 statečných, z.s.",22549,41
159128307628233,Jihočeská univerzita v Českých Budějovicích,Jihočeská univerzita v Českých Budějovicích,22500,3
104087291057753,Pavel Vacek,Aleš Dohnal,22462,10
106149624597497,Manifest.cz,Luděk Tesař,22449,11
112063685472868,KDU-ČSL Karlovarský Kraj,Občanská demokratická strana,22370,12
123858471641,iROZHLAS.cz,These ads ran without a disclaimer,22215,12
517999545027893,IKDP,Institut pro křesťansko-demokratickou politiku,22075,30
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,21988,25
43855944703,Svobodní,Vondracek Libor,21986,20
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,21938,59
48034275355,EPP - European People's Party,EPP - European People's Party,21788,21
320144481956623,HLAS,These ads ran without a disclaimer,21774,219
1868858213334919,Z Man,These ads ran without a disclaimer,21762,1
258989695009,Starostové pro Liberecký kraj,Starostové pro Liberecký kraj,21724,36
171976652332,Mladí demokraté,These ads ran without a disclaimer,21577,12
599435753834732,Tvůj kandidát,Konečný Daniel,21554,58
451843111837630,Antonín Fryč,Antonín Fryč,21500,39
212720159182655,KitKat,These ads ran without a disclaimer,21313,1
111280046916694,Trikolóra Královéhradecký kraj,Trikolóra hnutí občanů,21234,15
101615854803666,Amazingtryp,These ads ran without a disclaimer,21223,1
462447430809625,Jiří Drahoš,Jiří Drahoš,21212,20
1590014867927547,Purple Trading CZ/SK,These ads ran without a disclaimer,21212,13
109213187226618,Jiří Nantl - náměstek hejtmana Jihomoravského kraje,Jiří Nantl,21181,41
104339074409560,Trikolóra Olomoucký kraj,Aleš Hrubý,21087,30
605208513007852,Pavel Sehnal,These ads ran without a disclaimer,21076,15
112224893891986,Petr Kalina - kandidát do Senátu ČR,Petr Kalina - kandidát do Senátu,21056,70
933667260032831,Prague European Summit,EUROPEUM Institute for European Policy,21000,23
93433992603,Hospodářské noviny,Aktuálně.cz,21000,3
955594924645702,Martin Tomášek,Bizarre Empire s.r.o.,20993,18
181998901995394,"ŽIŽLAVSKÝ, advokátní kancelář",These ads ran without a disclaimer,20789,2
100444118347361,František Konečný,František Konečný,20775,11
105266771277779,Iva Horká - kandidátka do Sněmovny,Iva Horká - nezávislá kandidátka do senátu,20700,35
1838584856406893,MC Hejtman,Robert Buřič,20687,29
101738078111175,Petr Vrána,Tomáš Navrátil,20660,16
1737035843238717,Seznam Zprávy,These ads ran without a disclaimer,20636,5
2198949580361251,Marek Viskot,These ads ran without a disclaimer,20623,19
567147076746992,Senátor Jiří Vosecký - Vosa v Senátu,Jiří Vosecký,20544,64
123079538390605,RNDr. Zdeněk Bergman,SENÁTOR 21,20497,42
103099057968722,Hnutí Idealisté,Hnutí Idealisté,20446,16
214827221987263,Andrej Babiš,These ads ran without a disclaimer,20314,4
43855944703,Svobodní,These ads ran without a disclaimer,20303,4
101997004521344,9 proti kolapsu zdravotnictví,Lékařský odborový klub - svaz českých lékařů,20106,52
115003513385883,Roman Kraus - senátor,Roman Kraus,20092,22
1917661888252695,Tomáš Goláň - senátor,"Tomáš Goláň, senátor za obvod č. 78 (Zlínsko)",20043,4
567229570370422,Eva Decroix,ODS - Občanská demokratická strana,20010,37
648322231932695,ODS - Benátky nad Jizerou,Karel Bendl,20007,8
101861491179355,Libor Moravec,Libor Moravec,20000,4
108262854347073,Soukromníci - Svobodní Liberecký kraj,Soukromníci a Svobodní,20000,11
100429985128047,Jindřich Sitta do Senátu,Starostové a nezávislí • STAN,19966,18
106767797724979,Lepší Sever,Lepší Sever,19885,28
120250914680166,EuroZprávy.cz,These ads ran without a disclaimer,19862,4
103980371377896,Karel Deutscher,ČSSD,19643,44
60516116431,Člověk v tísni,These ads ran without a disclaimer,19625,9
356382154550156,e.on,e.on,19618,12
297565827101858,"Díky, že můžem","Díky, že můžem",19540,32
1440036052912404,Swimsuit.cz,Swimsuit.cz,19536,15
658590244156173,Zlínský kraj - oficiální stránka,Zlínský kraj,19451,61
356382154550156,e.on,These ads ran without a disclaimer,19402,14
577282959139813,Melnicko.cz,Josef Kowanda,19321,5
146713862010620,Martin Baxa,Martin Baxa,19287,70
378072105614553,Daniel Herman,Vasek Jiri,19260,16
90002267161,TOP 09,These ads ran without a disclaimer,19259,3
109510844114220,Bohuslav Niemiec,KDU-ČSL,19258,170
566910516721103,Jaroslava Pokorná Jermanová,Arrivals Prague,19250,15
107166057484330,Pro KRAJinu,Pro KRAJinu,19182,43
1674362659292756,Piráti - Praha 3,Česká pirátská strana,19150,23
348394825788,Česká pirátská strana - Liberecký kraj,Česká pirátská strana,19133,37
311204552663982,Petr Židek - ODS Liberec,ODS - Občanská demokratická strana,19084,86
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",19064,19
371826356761478,Exekutorská komora České republiky,Exekutorská komora,19030,17
107279251113736,ODA Středočeský kraj,Občanská demokratická aliance,19027,28
474594005906021,Olga Sehnalová,ČSSD,19005,17
551976351670874,Zdeněk Hraba - senátor,Zdeněk Hraba - senátor,18939,110
686278158049451,"ANO, tohle je Znojmo",Štolpa David,18850,24
254814835091677,"Petr Venhoda, poslanec ČR",Petr Venhoda,18744,24
567147076746992,Senátor Jiří Vosecký - Vosa v Senátu,Starostové pro Liberecký kraj,18692,51
202003355940,Ekoškola,vzdělávací centrum Tereza z.ú.,18572,5
105627351224740,Ivo Trešl - senátor,STAN,18568,12
648820725161231,Jiří "Denisa" Procházka,These ads ran without a disclaimer,18506,15
102540667943116,Cisco Geek,Barbora Dugová,18458,27
2244726532215982,Senátorský klub - Starostové a nezávislí,Dolezalek Jan,18426,53
106908020990999,Vít Vomáčka,ODS - Občanská demokratická strana,18402,78
621718011224922,Strana zelených - Jihomoravský kraj,Zelení - Strana zelených,18400,6
110395247524264,Švýcarská demokracie,Razdik Tomas,18285,10
201008373872939,Zdenka Němečková Crkvenjaš,ODS,18200,63
348317211885508,ING Česká republika,ING Česká republika,18200,5
1785288798420655,Jarolím Jan,Jiří Doležal,18150,18
219442444736205,Budějcká Drbna,Budějcká Drbna,18124,60
232030540857,XTB Online Trading,These ads ran without a disclaimer,18106,6
115285079911127,"Vítězslav Schrek, hejtman Kraje Vysočina",Občanská demokratická strana,18088,25
543231236172388,Za vodu pro lidi,"Za vodu pro lidi, z.s.",17996,24
396502387141833,Michael „Silničář” Pánek,Michael Pánek,17925,20
700513743302604,Hradecký demokratický klub,Hradecký demokratický klub,17890,26
100936504927423,MUDr. Jaromír Bernátek - zastupitel Zlínského kraje,Trikolóra,17864,11
100899354736266,Trikolóra Teplice,Trikolóra,17829,8
251656685576,KDU-ČSL,These ads ran without a disclaimer,17800,49
1712946595601632,Tomáš Hovorka,Tomáš Hovorka,17744,26
112696650094354,Marcel Sikora,Sikora Marcel,17420,82
1771562699724929,Ondřej Lochman,Starostové a nezávislí,17400,11
298486534052289,Tomáš Hanuš,Kricfalusi Jiri,17342,29
1141587982606416,Dáme na vás - participativní rozpočet města Brna,Aneta Krikelová,17324,33
108149870772569,Probuďme Vysočinu,"Frey Consulting,s.r.o.",17277,13
571165316730867,David Smoljak,STAN,17263,28
197010357446014,"Ondřej Prokop, místostarosta Prahy 11",These ads ran without a disclaimer,17231,38
336328666439257,ŠKODA Česká republika,These ads ran without a disclaimer,17195,3
115602606970,Česká pirátská strana - Piráti Plzeňský kraj,Kubat Josef,17175,16
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,16979,10
121859381198702,Panasonic CZ / SK,These ads ran without a disclaimer,16967,2
326507470746765,Martin Půta,Starostové pro Liberecký kraj,16955,48
203197030603239,8 Billion Trees,These ads ran without a disclaimer,16914,29
119624098506,Kateřina Konečná,Konecna Katerina,16818,27
194274117316558,Miroslav Nenutil,Miroslav Nenutil,16787,14
195521183879647,Východočeši - Pardubický kraj,LLAM,16642,43
560110467429487,SAPELI dveře a zárubně,These ads ran without a disclaimer,16629,2
167183753451092,ČSSD Ústecký kraj,ČSSD,16575,16
378072105614553,Daniel Herman,These ads ran without a disclaimer,16475,8
929594707123393,Ekonomická diplomacie ČR,Ministerstvo zahraničních věcí ČR,16330,58
108342850697974,Hejtman Josef Suchánek,Česká pirátská strana,16306,22
223701741482175,Moravské zemské hnutí,Moravské zemské hnutí,16262,12
125830487980906,Solární asociace,Solární asociace,16179,46
1823236497984996,"Jiří Ptáček, starosta Prahy 3",Ptacek Jiri,16079,36
328599067203925,Změna pro Liberec,Jan Korytář,16055,25
101524701601093,Lucie Groene Odkolek,Lucie Groene Odkolek,16003,8
1462730514044633,ČtiDoma.cz,Jan Šercl,15932,69
113743658978459,Meltingpot,Meltingpot,15841,21
140958725929135,Pavel Čížek,STAN,15836,72
100292914869078,Jihočeský ráj,ČSSD,15814,11
432692927273545,Minidotaznik.cz,These ads ran without a disclaimer,15766,1
541077242579260,TOPAZ,PRodukujeme,15735,21
166706910203454,Cat Rugged Phones,These ads ran without a disclaimer,15729,1
39371299263,Zelení - Strana zelených,Strana zelených,15700,13
1721987611202174,Michal Zapletal - kandidát do senátu č. 1,Michal Zapletal,15686,35
233440870590457,PRO Plzeň,STAN,15650,29
325428267939168,Mirek Žbánek - primátor Olomouce,wecreate media,15584,92
496499714051187,Čína bez cenzury,Velčovský,15556,38
318175442144379,SPD vyhraje volby,These ads ran without a disclaimer,15461,11
561351627254100,Hynek Hanza - primátor města Teplice a senátor Parlamentu ČR,Hynek Hanza,15382,17
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,15342,17
333028887493771,Aneta Heřmanová,ČSSD Středočeský kraj,15310,11
320663568065604,Dusan Hegli Company,These ads ran without a disclaimer,15268,1
110858965631193,Klimatická koalice,Michaela Pixová,15154,16
104067154604719,Epoch Times Česko,Epoch Times Česko,15134,107
541077242579260,TOPAZ,"TOPAZ, z.s.",15012,39
280553792042816,KSČM Praha,KV KSČM Praha,15000,9
110353637481103,Jakub Štědroň,Česká strana sociálně demokratická,15000,1
2450993111791508,ODS OS Benešov,ODS - Občanská demokratická strana,15000,5
944358442253364,Jihočeský kraj - oficiální,Jihočeský kraj,15000,1
102816074476656,Pirát Petr Jeník,Petr Jeník,14821,21
317530692148022,Evropa v datech,Evropa v datech,14776,14
447733512640347,Juraj Seman kandidát do Evropského parlamentu,Seman Juraj,14734,10
109326220438731,Lenka Šimo,Jiří Kuchař,14715,108
200552246786270,Jiří Zemánek,ČSSD,14677,9
136248513192,Fórum 50 %,Fórum 50 %,14650,14
378827025796132,Peak.cz,These ads ran without a disclaimer,14621,33
117035403470404,Názory politiků,Mgr. Daniel Zeman,14565,5
1417899661810512,Participace 21,Sova Miriam,14564,17
251342108296899,Starostové a nezávislí Ústecký kraj,Starostové a nezávislí • STAN,14517,20
141366725876424,European Greens,These ads ran without a disclaimer,14508,1
110699217008808,Ivana Zelenková,Starostové a nezávislí • STAN,14500,9
1151511744877743,Radostné Česko,These ads ran without a disclaimer,14404,4
585331545467630,Radim Bača - kandidát do Senátu,Radim Bača,14394,13
104104028028175,Antonín Prachař,Antonín Prachař,14359,21
106767797724979,Lepší Sever,Vít Nešpor,14287,6
1642499462539818,Ivo Mitáček,Ivo Mitáček,14251,8
1704552659784818,LES - Královéhradecký kraj,Liberálně ekologická strana,14227,27
745225392241191,Primagas Česká republika,PRIMAGAS s.r.o.,14217,25
1443742905864726,Zbyněk Linhart - Krásná Lípa,Zbyněk Linhart,14200,50
107042794245314,Lubomír Brož - místostarosta Praha 5 a zastupitel Praha,Lubomír Brož,14191,39
52479821102,Týdeník Respekt,These ads ran without a disclaimer,14164,10
279525722256496,Přiznání holek a kluků,These ads ran without a disclaimer,14160,45
101260474568041,"Babiši, ruce pryč od naší země",These ads ran without a disclaimer,14113,4
1220066088147062,Ondřej Krutílek,These ads ran without a disclaimer,14063,10
273367223021327,Veronika Vrecionová,ODS - Občanská demokratická strana,14049,20
101535311316753,Megabrands,These ads ran without a disclaimer,14024,46
110477577043297,Hlas proti násilí,"Česká ženská lobby, z.s.",14000,3
101069461702720,Marian Lebiedzik - Dobrá volba pro Karvinsko.,Dobrá volba 2016,13994,21
617644441768230,Hlídač státu,These ads ran without a disclaimer,13975,3
356448681873897,Mikuláš Peksa,These ads ran without a disclaimer,13914,34
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,13893,9
1823070624574265,Dobrý prezident,"Dobryprezident.cz, a.s.",13809,33
1431431887130772,Karel Kratochvíle - senátor,Karel Kratochvíle,13775,19
733410133337387,Michaela Šojdrová,These ads ran without a disclaimer,13762,3
342983399151939,Econea,These ads ran without a disclaimer,13745,6
120764052849694,World News 24,Michal Kubík,13741,55
840906766014124,Jana Mračková Vildumetzová,These ads ran without a disclaimer,13735,9
106622530942202,Bohumil Ježek - zastupitel Ústeckého kraje,Bohumil Ježek,13726,12
98277291316,Bez dvojsmyslu není sranda!!!,These ads ran without a disclaimer,13628,28
104950577932501,Trikolóra - Soukromníci,Trikolóra hnutí občanů,13610,18
751475201891213,Jindřich Vobořil,ODS - Občanská demokratická strana,13599,32
101661881517806,Jaroslav Komínek,These ads ran without a disclaimer,13405,43
181347455571419,obhajobaridice.cz,These ads ran without a disclaimer,13327,6
1500359143321391,Rumble.cz,These ads ran without a disclaimer,13246,1
100538401615496,Zdeňka Dvořáková Kocourková,Česká pirátská strana,13204,37
1953958664821128,Piráti Hradec Králové,Česká pirátská strana,13098,52
271054846258904,Praha 3,Praha 3,13089,60
110999310668887,Marian_for_president,Martin Derkač,13084,48
290464181002849,Koalice pro Pardubický kraj,Koalice pro Pardubický kraj,13068,21
109431260876425,Jan Paparega,Miloš Štěpař,13062,7
456482955131810,Lysá nás spojuje,Jan Marek,13036,53
1395881230682843,Luděk Niedermayer,Luděk Niedermayer,13022,17
107592537758782,Karel Mika - pro kraj klika,Tomáš Krištof,13000,13
832298706889408,111%,These ads ran without a disclaimer,12994,1
581944802497217,Volíme Michálka do Senátu,Petr Michálek (STAN),12936,48
1702073493370671,Praha 5 - oficiální stránky,Praha 5 - oficiální stránky,12891,24
106095148065364,Chromozoom.cz,These ads ran without a disclaimer,12860,5
617051264984122,ODS Turnov,ODS - Občanská demokratická strana,12845,10
108674954278362,Milan Plesar,Veronika Plesarová,12822,16
799401563498801,Zdraví Sport Prosperita,These ads ran without a disclaimer,12821,4
1917661888252695,Tomáš Goláň - senátor,These ads ran without a disclaimer,12790,3
162620837267478,Jan Bartošek,KDU-ČSL,12774,38
198429370872823,Michal Dvouletý,Michal Dvouletý,12750,26
1575412782745772,Finakademie,These ads ran without a disclaimer,12712,2
126123588784617,Pavel Ondrůj,Česká pirátská strana,12699,29
1980276621985901,Pavol Krúpa,These ads ran without a disclaimer,12674,2
188896572776,Posters.cz,These ads ran without a disclaimer,12669,21
101811863213398,Forum 2000,Mediální agentura InsiderMedia,12595,16
